Time,Displacement,Force
(s),(mm),(kN)
"9.2360","76.9832","0.0002"
"9.2560","77.1494","0.0002"
"9.2760","77.3165","0.0002"
"9.2960","77.4840","0.0002"
"9.3160","77.6502","0.0002"
"9.3360","77.8169","0.0002"
"9.3560","77.9835","0.0002"
"9.3760","78.1498","0.0002"
"9.3960","78.3171","0.0002"
"9.4160","78.4837","0.0002"
"9.4360","78.6495","0.0002"
"9.4560","78.8163","0.0002"
"9.4760","78.9833","0.0002"
"9.4960","79.1499","0.0002"
"9.5160","79.3167","0.0002"
"9.5360","79.4829","0.0002"
"9.5560","79.6492","0.0002"
"9.5760","79.8166","0.0002"
"9.5960","79.9833","0.0002"
"9.6160","80.1500","0.0002"
"9.6360","80.3168","0.0002"
"9.6560","80.4833","0.0002"
"9.6760","80.6501","0.0002"
"9.6960","80.8167","0.0002"
"9.7160","80.9828","0.0002"
"9.7360","81.1498","0.0002"
"9.7560","81.3169","0.0002"
"9.7760","81.4834","0.0002"
"9.7960","81.6500","0.0002"
"9.8160","81.8165","0.0002"
"9.8360","81.9828","0.0002"
"9.8560","82.1504","0.0002"
"9.8760","82.3172","0.0002"
"9.8960","82.4840","0.0002"
"9.9160","82.6507","0.0002"
"9.9360","82.8167","0.0002"
"9.9560","82.9832","0.0002"
"9.9760","83.1502","0.0002"
"9.9960","83.3164","0.0002"
"10.0160","83.4832","0.0002"
"10.0360","83.6503","0.0002"
"10.0560","83.8170","0.0002"
"10.0760","83.9838","0.0002"
"10.0960","84.1500","0.0002"
"10.1160","84.3158","0.0002"
"10.1360","84.4833","0.0002"
"10.1560","84.6504","0.0002"
"10.1760","84.8172","0.0002"
"10.1960","84.9837","0.0002"
"10.2160","85.1499","0.0002"
"10.2360","85.3160","0.0002"
"10.2560","85.4832","0.0002"
"10.2760","85.6497","0.0002"
"10.2960","85.8165","0.0002"
"10.3160","85.9837","0.0002"
"10.3360","86.1502","0.0002"
"10.3560","86.3169","0.0002"
"10.3760","86.4834","0.0002"
"10.3960","86.6497","0.0002"
"10.4160","86.8166","0.0002"
"10.4360","86.9837","0.0002"
"10.4560","87.1501","0.0002"
"10.4760","87.3167","0.0002"
"10.4960","87.4833","0.0002"
"10.5160","87.6496","0.0002"
"10.5360","87.8166","0.0002"
"10.5560","87.9832","0.0002"
"10.5760","88.1497","0.0002"
"10.5960","88.3168","0.0002"
"10.6160","88.4835","0.0002"
"10.6360","88.6501","0.0002"
"10.6560","88.8171","0.0002"
"10.6760","88.9834","0.0002"
"10.6960","89.1499","0.0002"
"10.7160","89.3168","0.0002"
"10.7360","89.4829","0.0002"
