Time,Displacement,Force
(s),(mm),(kN)
"5.5000","45.8499","0.0002"
"5.5200","46.0165","0.0002"
"5.5400","46.1836","0.0002"
"5.5600","46.3503","0.0002"
"5.5800","46.5161","0.0002"
"5.6000","46.6831","0.0002"
"5.6200","46.8499","0.0002"
"5.6400","47.0163","0.0002"
"5.6600","47.1834","0.0002"
"5.6800","47.3499","0.0002"
"5.7000","47.5164","0.0002"
"5.7200","47.6835","0.0002"
"5.7400","47.8497","0.0002"
"5.7600","48.0163","0.0002"
"5.7800","48.1837","0.0002"
"5.8000","48.3505","0.0002"
"5.8200","48.5174","0.0002"
"5.8400","48.6842","0.0002"
"5.8600","48.8504","0.0002"
"5.8800","49.0168","0.0002"
"5.9000","49.1835","0.0002"
"5.9200","49.3500","0.0002"
"5.9400","49.5169","0.0002"
"5.9600","49.6834","0.0002"
"5.9800","49.8499","0.0002"
"6.0000","50.0168","0.0002"
"6.0200","50.1834","0.0002"
"6.0400","50.3496","0.0002"
"6.0600","50.5170","0.0002"
"6.0800","50.6835","0.0002"
"6.1000","50.8501","0.0002"
"6.1200","51.0168","0.0002"
"6.1400","51.1830","0.0002"
"6.1600","51.3500","0.0002"
"6.1800","51.5174","0.0002"
"6.2000","51.6837","0.0002"
"6.2200","51.8495","0.0002"
"6.2400","52.0162","0.0002"
"6.2600","52.1827","0.0002"
"6.2800","52.3498","0.0002"
"6.3000","52.5168","0.0002"
"6.3200","52.6826","0.0002"
"6.3400","52.8502","0.0002"
"6.3600","53.0168","0.0002"
"6.3800","53.1827","0.0002"
"6.4000","53.3499","0.0002"
"6.4200","53.5165","0.0002"
"6.4400","53.6833","0.0002"
"6.4600","53.8509","0.0002"
"6.4800","54.0169","0.0002"
"6.5000","54.1834","0.0002"
"6.5200","54.3498","0.0002"
"6.5400","54.5162","0.0002"
"6.5600","54.6834","0.0002"
"6.5800","54.8503","0.0002"
"6.6000","55.0162","0.0002"
"6.6200","55.1831","0.0002"
"6.6400","55.3497","0.0002"
"6.6600","55.5164","0.0002"
"6.6800","55.6834","0.0002"
"6.7000","55.8501","0.0002"
"6.7200","56.0162","0.0002"
"6.7400","56.1833","0.0002"
"6.7600","56.3502","0.0002"
"6.7800","56.5168","0.0002"
"6.8000","56.6835","0.0002"
"6.8200","56.8500","0.0002"
"6.8400","57.0166","0.0002"
"6.8600","57.1832","0.0002"
"6.8800","57.3489","0.0002"
"6.9000","57.5162","0.0002"
"6.9200","57.6835","0.0002"
"6.9400","57.8500","0.0002"
"6.9600","58.0170","0.0002"
"6.9800","58.1836","0.0002"
"7.0000","58.3498","0.0002"
"7.0200","58.5172","0.0002"
"7.0400","58.6840","0.0002"
"7.0600","58.8503","0.0002"
"7.0800","59.0169","0.0002"
"7.1000","59.1835","0.0002"
"7.1200","59.3502","0.0002"
"7.1400","59.5165","0.0002"
"7.1600","59.6825","0.0002"
"7.1800","59.8497","0.0002"
"7.2000","60.0171","0.0002"
"7.2200","60.1835","0.0002"
"7.2400","60.3502","0.0002"
"7.2600","60.5168","0.0002"
"7.2800","60.6829","0.0002"
"7.3000","60.8500","0.0002"
"7.3200","61.0170","0.0002"
"7.3400","61.1837","0.0002"
"7.3600","61.3505","0.0002"
"7.3800","61.5167","0.0002"
"7.4000","61.6833","0.0002"
"7.4200","61.8500","0.0002"
"7.4400","62.0163","0.0002"
"7.4600","62.1829","0.0002"
"7.4800","62.3500","0.0002"
"7.5000","62.5164","0.0002"
"7.5200","62.6830","0.0002"
"7.5400","62.8498","0.0002"
"7.5600","63.0163","0.0002"
"7.5800","63.1833","0.0002"
"7.6000","63.3506","0.0002"
"7.6200","63.5172","0.0002"
"7.6400","63.6836","0.0002"
"7.6600","63.8502","0.0002"
"7.6800","64.0166","0.0002"
"7.7000","64.1836","0.0002"
"7.7200","64.3498","0.0002"
"7.7400","64.5157","0.0002"
"7.7600","64.6832","0.0002"
"7.7800","64.8501","0.0002"
"7.8000","65.0166","0.0002"
"7.8200","65.1837","0.0002"
"7.8400","65.3500","0.0002"
"7.8600","65.5164","0.0002"
"7.8800","65.6834","0.0002"
"7.9000","65.8495","0.0002"
"7.9200","66.0165","0.0002"
"7.9400","66.1836","0.0002"
"7.9600","66.3499","0.0002"
"7.9800","66.5169","0.0002"
"8.0000","66.6830","0.0002"
"8.0200","66.8489","0.0002"
"8.0400","67.0165","0.0002"
"8.0600","67.1834","0.0002"
"8.0800","67.3502","0.0002"
"8.1000","67.5173","0.0002"
"8.1200","67.6835","0.0002"
"8.1400","67.8497","0.0002"
"8.1600","68.0169","0.0002"
"8.1800","68.1832","0.0002"
"8.2000","68.3501","0.0002"
"8.2200","68.5172","0.0002"
"8.2400","68.6834","0.0002"
"8.2600","68.8502","0.0002"
"8.2800","69.0167","0.0002"
"8.3000","69.1823","0.0002"
"8.3200","69.3496","0.0002"
"8.3400","69.5169","0.0002"
"8.3600","69.6836","0.0002"
"8.3800","69.8506","0.0002"
"8.4000","70.0168","0.0002"
"8.4200","70.1831","0.0002"
"8.4400","70.3504","0.0002"
"8.4600","70.5168","0.0002"
"8.4800","70.6834","0.0002"
"8.5000","70.8504","0.0002"
"8.5200","71.0168","0.0002"
"8.5400","71.1834","0.0002"
"8.5600","71.3502","0.0002"
