time_s,position_cm,theta_raw_cm
2.141,17.7,1.7625
2.142,17.625,1.7625
2.143,17.55,1.775
2.144,17.475,1.8
2.145,17.3875,1.7875
2.146,17.3125,1.8
2.147,17.2375,1.8125
2.148,17.1625,1.825
2.149,17.075,1.825
2.15,17.0,1.8125
2.151,16.925,1.825
2.152,16.85,1.825
2.153,16.775,1.8375
2.154,16.7,1.8375
2.155,16.625,1.85
2.156,16.55,1.8625
2.157,16.4875,1.8875
2.158,16.4125,1.875
2.159,16.3375,1.875
2.16,16.2625,1.875
2.161,16.1875,1.8875
2.162,16.125,1.9
2.163,16.05,1.9
2.164,15.9875,1.9125
2.165,15.9125,1.9375
2.166,15.8375,1.9125
2.167,15.775,1.925
2.168,15.7125,1.925
2.169,15.6375,1.925
2.17,15.575,1.9375
2.171,15.5125,1.95
2.172,15.45,1.9625
2.173,15.375,1.975
2.174,15.3125,1.975
2.175,15.25,1.975
2.176,15.1875,1.975
2.177,15.125,1.9875
2.178,15.0625,1.9875
2.179,15.0,2.0
2.18,14.9375,2.0
2.181,14.8875,2.025
2.182,14.825,2.0375
2.183,14.7625,2.025
2.184,14.7125,2.0375
2.185,14.65,2.025
2.186,14.5875,2.025
2.187,14.5375,2.0375
2.188,14.4875,2.05
2.189,14.4375,2.0625
2.19,14.3875,2.1
2.191,14.325,2.075
2.192,14.275,2.075
2.193,14.225,2.0625
2.194,14.175,2.075
2.195,14.125,2.075
2.196,14.0875,2.0875
2.197,14.0375,2.1
2.198,13.9875,2.125
2.199,13.9375,2.1125
2.2,13.9,2.1125
2.201,13.8625,2.125
2.202,13.8125,2.1125
2.203,13.775,2.125
2.204,13.7375,2.1375
2.205,13.7,2.1375
2.206,13.6625,2.1625
2.207,13.625,2.1625
2.208,13.5875,2.15
2.209,13.55,2.1375
2.21,13.525,2.15
2.211,13.4875,2.1625
2.212,13.4625,2.1625
2.213,13.425,2.1625
2.214,13.4,2.175
2.215,13.375,2.2
2.216,13.35,2.1875
2.217,13.325,2.175
2.218,13.3,2.1875
2.219,13.275,2.1875
2.22,13.25,2.1875
2.221,13.225,2.1875
2.222,13.2125,2.2
2.223,13.1875,2.2
2.224,13.175,2.2125
2.225,13.15,2.2
2.226,13.1375,2.2
2.227,13.125,2.2125
2.228,13.1,2.1875
2.229,13.0875,2.2
2.23,13.075,2.2
2.231,13.075,2.225
2.232,13.0625,2.225
2.233,13.05,2.2125
2.234,13.0375,2.2
2.235,13.0375,2.2125
2.236,13.025,2.2
2.237,13.025,2.2125
2.238,13.025,2.2125
2.239,13.025,2.225
2.24,13.025,2.2375
2.241,13.0125,2.2125
2.242,13.0125,2.2125
2.243,13.025,2.2125
2.244,13.025,2.2125
2.245,13.025,2.2125
2.246,13.025,2.2125
2.247,13.0375,2.225
2.248,13.05,2.2375
2.249,13.05,2.225
2.25,13.0625,2.2125
2.251,13.0625,2.2125
2.252,13.075,2.2125
2.253,13.0875,2.2125
2.254,13.1,2.2125
2.255,13.1125,2.2
2.256,13.125,2.2125
2.257,13.15,2.2375
2.258,13.1625,2.2125
2.259,13.175,2.2
2.26,13.2,2.2125
2.261,13.2125,2.2
2.262,13.2375,2.2
2.263,13.25,2.2
2.264,13.275,2.2
2.265,13.3,2.225
2.266,13.325,2.2
2.267,13.35,2.1875
2.268,13.375,2.1875
2.269,13.4,2.1875
2.27,13.425,2.175
2.271,13.45,2.175
2.272,13.475,2.175
2.273,13.5125,2.2
2.274,13.5375,2.1875
2.275,13.575,2.175
2.276,13.6,2.175
2.277,13.6375,2.1625
2.278,13.675,2.1625
2.279,13.7,2.15
2.28,13.7375,2.15
2.281,13.775,2.1625
2.282,13.8125,2.175
2.283,13.85,2.15
2.284,13.8875,2.1375
2.285,13.925,2.1375
2.286,13.9625,2.1125
2.287,14.0125,2.1375
2.288,14.05,2.125
2.289,14.1,2.1375
2.29,14.1375,2.15
2.291,14.1875,2.125
2.292,14.225,2.1125
2.293,14.275,2.1
2.294,14.3125,2.0875
2.295,14.3625,2.0875
2.296,14.4125,2.075
2.297,14.4625,2.0875
2.298,14.5125,2.1125
2.299,14.5625,2.1
2.3,14.6125,2.075
2.301,14.6625,2.075
2.302,14.7125,2.0625
2.303,14.7625,2.0625
2.304,14.8125,2.05
2.305,14.8625,2.05
2.306,14.925,2.0625
2.307,14.975,2.0625
2.308,15.025,2.025
2.309,15.0875,2.025
2.31,15.1375,2.025
2.311,15.2,2.025
2.312,15.2625,2.025
2.313,15.3125,2.0125
2.314,15.375,2.025
2.315,15.4375,2.025
2.316,15.4875,2.0
2.317,15.55,1.9875
2.318,15.6125,1.975
2.319,15.675,1.975
2.32,15.7375,1.975
2.321,15.8,1.975
2.322,15.8625,1.975
2.323,15.925,1.9875
2.324,15.9875,1.9625
2.325,16.05,1.95
2.326,16.1125,1.9375
2.327,16.175,1.9375
2.328,16.25,1.9375
2.329,16.3125,1.925
2.33,16.375,1.925
2.331,16.45,1.9375
2.332,16.5125,1.925
2.333,16.575,1.9125
2.334,16.65,1.9125
2.335,16.7125,1.9
2.336,16.7875,1.9
2.337,16.85,1.8875
2.338,16.925,1.8875
2.339,16.9875,1.8875
2.34,17.0625,1.8875
2.341,17.125,1.875
2.342,17.2,1.8625
2.343,17.275,1.8625
2.344,17.3375,1.85
2.345,17.4125,1.85
2.346,17.4875,1.85
2.347,17.55,1.8375
2.348,17.625,1.8375
2.349,17.7,1.8375
2.35,17.775,1.825
2.351,17.85,1.825
2.352,17.925,1.825
2.353,17.9875,1.8
2.354,18.0625,1.8
2.355,18.1375,1.8
2.356,18.2125,1.8
2.357,18.2875,1.8
2.358,18.3625,1.7875
2.359,18.425,1.775
2.36,18.5125,1.7875
2.361,18.575,1.7625
2.362,18.65,1.75
2.363,18.7375,1.775
2.364,18.8,1.75
2.365,18.875,1.7625
2.366,18.9625,1.7625
2.367,19.0375,1.75
2.368,19.1125,1.75
2.369,19.175,1.725
2.37,19.2625,1.725
2.371,19.3375,1.725
2.372,19.4125,1.725
2.373,19.475,1.7125
2.374,19.5625,1.7125
2.375,19.6375,1.7125
2.376,19.7125,1.7
2.377,19.7875,1.6875
2.378,19.8625,1.6875
2.379,19.9375,1.675
2.38,20.0125,1.675
2.381,20.0875,1.675
2.382,20.1625,1.675
2.383,20.2375,1.6625
2.384,20.3125,1.65
2.385,20.3875,1.65
2.386,20.4625,1.65
2.387,20.5375,1.65
2.388,20.6125,1.6375
2.389,20.6875,1.65
2.39,20.7625,1.6375
2.391,20.8375,1.625
2.392,20.9125,1.625
2.393,20.975,1.6125
2.394,21.05,1.6125
2.395,21.125,1.6125
2.396,21.2,1.6
2.397,21.275,1.6
2.398,21.35,1.6125
2.399,21.425,1.6
2.4,21.5,1.6
2.401,21.5625,1.5875
2.402,21.6375,1.575
2.403,21.7125,1.575
2.404,21.775,1.5625
2.405,21.85,1.5625
2.406,21.925,1.575
2.407,21.9875,1.5625
2.408,22.0625,1.55
2.409,22.1375,1.55
2.41,22.2,1.5375
2.411,22.275,1.5375
2.412,22.3375,1.525
2.413,22.4125,1.525
2.414,22.475,1.525
2.415,22.55,1.5375
2.416,22.6125,1.5125
2.417,22.675,1.5
2.418,22.75,1.5125
2.419,22.8125,1.5
2.42,22.875,1.5
2.421,22.9375,1.4875
2.422,23.0,1.4875
2.423,23.075,1.5
2.424,23.1375,1.4875
2.425,23.2,1.4875
2.426,23.2625,1.475
2.427,23.325,1.475
2.428,23.3875,1.4625
2.429,23.45,1.4625
2.43,23.5,1.45
2.431,23.5625,1.45
2.432,23.625,1.45
2.433,23.6875,0.0375
2.434,23.75,0.0375
2.435,23.8,0.025
2.436,23.8625,0.0375
2.437,23.925,0.05
2.438,23.975,0.0375
2.439,24.0375,0.05
2.44,24.0875,0.0375
2.441,24.1375,0.05
2.442,24.2,0.0625
2.443,24.25,0.0625
2.444,24.3,0.0625
2.445,24.35,0.0625
2.446,24.4,0.0625
2.447,24.45,0.0625
2.448,24.5,0.0625
2.449,24.55,0.075
2.45,24.6,1.3875
2.451,24.65,1.4
2.452,24.6875,1.3875
2.453,24.7375,1.3875
2.454,24.775,1.375
2.455,24.825,1.3875
2.456,24.8625,1.375
2.457,24.9125,1.3875
2.458,24.95,1.375
2.459,24.9875,1.375
2.46,25.025,1.375
2.461,25.0625,1.375
2.462,25.1,1.3625
2.463,25.1375,1.3625
2.464,25.175,1.375
2.465,25.2125,1.375
2.466,25.2375,1.3625
2.467,25.275,1.3625
2.468,25.3,1.35
2.469,25.3375,1.3625
2.47,25.3625,1.3625
2.471,25.3875,1.35
2.472,25.4125,1.35
2.473,25.4375,1.35
2.474,25.4625,1.35
2.475,25.4875,1.35
2.476,25.5125,1.35
2.477,25.5375,1.35
2.478,25.5625,1.3625
2.479,25.575,1.35
2.48,25.6,1.3625
2.481,25.6125,1.3625
2.482,25.625,1.35
2.483,25.65,1.3625
2.484,25.6625,1.3625
2.485,25.675,1.3625
2.486,25.6875,1.3625
2.487,25.7,1.3625
2.488,25.7,1.35
2.489,25.7125,1.3625
2.49,25.725,1.3625
2.491,25.725,1.35
2.492,25.7375,1.3625
2.493,25.7375,1.3625
2.494,25.7375,1.3625
2.495,25.75,1.375
2.496,25.75,1.3625
2.497,25.75,1.375
2.498,25.75,1.375
2.499,25.75,1.375
2.5,25.7375,1.3625
2.501,25.7375,1.3625
2.502,25.7375,1.375
2.503,25.725,1.3625
2.504,25.725,1.375
2.505,25.7125,1.375
2.506,25.7125,0.075
2.507,25.7,0.0625
2.508,25.6875,1.3875
2.509,25.675,0.0625
2.51,25.6625,0.0625
2.511,25.65,0.075
2.512,25.6375,0.0625
2.513,25.625,0.0625
2.514,25.6125,0.05
2.515,25.6,0.0625
2.516,25.575,0.05
2.517,25.5625,0.05
2.518,25.5375,0.0375
2.519,25.525,0.0375
2.52,25.5,0.0375
2.521,25.475,0.0375
2.522,25.4625,0.0375
2.523,25.4375,1.4375
2.524,25.4125,0.05
2.525,25.3875,0.0375
2.526,25.3625,0.05
2.527,25.325,1.4375
2.528,25.3,1.4375
2.529,25.275,1.45
2.53,25.25,1.45
2.531,25.2125,1.45
2.532,25.1875,1.4625
2.533,25.15,1.45
2.534,25.125,1.4625
2.535,25.0875,1.4625
2.536,25.05,1.4625
2.537,25.025,1.475
2.538,24.9875,1.475
2.539,24.95,1.4875
2.54,24.9125,1.5
2.541,24.875,1.4875
2.542,24.8375,1.4875
2.543,24.8,1.5
2.544,24.7625,1.5
2.545,24.7125,1.5
2.546,24.675,1.5
2.547,24.6375,1.5125
2.548,24.5875,1.525
2.549,24.55,1.525
2.55,24.5,1.525
2.551,24.45,1.525
2.552,24.4125,1.5375
2.553,24.3625,1.5375
2.554,24.3125,1.5375
2.555,24.275,1.55
2.556,24.225,1.55
2.557,24.175,1.5625
2.558,24.125,1.55
2.559,24.075,1.55
2.56,24.025,1.5625
2.561,23.975,1.575
2.562,23.925,1.575
2.563,23.875,1.575
2.564,23.825,1.5875
2.565,23.7625,1.5875
2.566,23.7125,1.6
2.567,23.6625,1.6
2.568,23.6,1.5875
2.569,23.55,1.6
2.57,23.5,1.6125
2.571,23.4375,1.6125
2.572,23.3875,1.625
2.573,23.325,1.625
2.574,23.275,1.6375
2.575,23.2125,1.625
2.576,23.15,1.625
2.577,23.1,1.6375
2.578,23.0375,1.6375
2.579,22.975,1.6375
2.58,22.925,1.65
2.581,22.8625,1.6625
2.582,22.8,1.6625
2.583,22.7375,1.65
2.584,22.675,1.65
2.585,22.6125,1.6625
2.586,22.55,1.6625
2.587,22.4875,1.6625
2.588,22.4375,1.6875
2.589,22.375,1.7
2.59,22.3,1.7
2.591,22.2375,1.7
2.592,22.175,1.7
2.593,22.1125,1.7
2.594,22.05,1.7
2.595,21.9875,1.7125
2.596,21.925,1.725
2.597,21.8625,1.725
2.598,21.8,1.75
2.599,21.7375,1.75
2.6,21.6625,1.7375
2.601,21.6,1.7375
2.602,21.5375,1.75
2.603,21.475,1.7625
2.604,21.4125,1.7625
2.605,21.3375,1.75
2.606,21.275,1.7625
2.607,21.2125,1.775
2.608,21.15,1.775
2.609,21.0875,1.7875
2.61,21.0125,1.775
2.611,20.95,1.7875
2.612,20.8875,1.7875
2.613,20.825,1.8
2.614,20.75,1.8
2.615,20.6875,1.825
2.616,20.625,1.8125
2.617,20.55,1.8
2.618,20.4875,1.8125
2.619,20.425,1.825
2.62,20.3625,1.825
2.621,20.2875,1.825
2.622,20.225,1.8375
2.623,20.1625,1.85
2.624,20.0875,1.85
2.625,20.025,1.85
2.626,19.9625,1.8625
2.627,19.9,1.8625
2.628,19.8375,1.875
2.629,19.7625,1.8625
2.63,19.7,1.8875
2.631,19.6375,1.9
2.632,19.5625,1.9
2.633,19.5,1.9
2.634,19.4375,1.9
2.635,19.3625,1.9
2.636,19.3,1.9125
2.637,19.225,1.9125
2.638,19.1625,1.925
2.639,19.1,1.9375
2.64,19.0375,1.95
2.641,18.9625,1.9375
2.642,18.9,1.9375
2.643,18.825,1.95
2.644,18.7625,1.9625
2.645,18.7,1.9625
2.646,18.625,1.9625
2.647,18.5625,1.9875
2.648,18.4875,1.9875
2.649,18.425,2.0
2.65,18.35,1.9875
2.651,18.2875,2.0
2.652,18.225,2.0125
2.653,18.15,2.0125
2.654,18.0875,2.025
2.655,18.025,2.0375
2.656,17.9625,2.05
2.657,17.9,2.0625
2.658,17.825,2.0375
2.659,17.7625,2.05
2.66,17.7,2.0625
2.661,17.6375,2.075
2.662,17.575,2.0875
2.663,17.5,2.075
2.664,17.4375,2.1
2.665,17.375,2.1125
2.666,17.3125,2.1125
2.667,17.25,2.1125
2.668,17.1875,2.1125
2.669,17.125,2.125
2.67,17.0625,2.125
2.671,17.0,2.125
2.672,16.95,2.15
2.673,16.8875,2.175
2.674,16.825,2.175
2.675,16.775,2.175
2.676,16.7125,2.175
2.677,16.65,2.175
2.678,16.6,2.2
2.679,16.5375,2.1875
2.68,16.4875,2.2
2.681,16.425,2.2125
2.682,16.375,2.225
2.683,16.3125,2.2125
2.684,16.2625,2.225
2.685,16.2125,2.2375
2.686,16.1625,2.2375
2.687,16.1,2.225
2.688,16.05,2.2375
2.689,16.0,2.25
2.69,15.95,2.2625
2.691,15.9,2.25
2.692,15.85,2.25
2.693,15.8,2.25
2.694,15.75,2.2625
2.695,15.7125,2.275
2.696,15.6625,2.2625
2.697,15.6125,2.275
2.698,15.575,2.2875
2.699,15.525,2.2875
2.7,15.4875,2.2875
2.701,15.4375,2.275
2.702,15.4,2.2875
2.703,15.3625,2.3
2.704,15.325,2.3
2.705,15.275,2.3
2.706,15.2375,2.3
2.707,15.2,2.3125
2.708,15.1625,2.3
2.709,15.125,2.3125
2.71,15.0875,2.3
2.711,15.0625,2.3125
2.712,15.025,2.3125
2.713,14.9875,2.3125
2.714,14.9625,2.3375
2.715,14.925,2.325
2.716,14.9,2.3375
2.717,14.8625,2.325
2.718,14.8375,2.325
2.719,14.8125,2.3375
2.72,14.775,2.325
2.721,14.75,2.325
2.722,14.725,2.3375
2.723,14.7,2.35
2.724,14.675,2.3375
2.725,14.65,2.3375
2.726,14.625,2.3375
2.727,14.6125,2.35
2.728,14.5875,2.3375
2.729,14.5625,2.3375
2.73,14.55,2.35
2.731,14.525,2.35
2.732,14.5125,2.35
2.733,14.5,2.35
2.734,14.475,2.3375
2.735,14.4625,2.3375
2.736,14.45,2.35
2.737,14.4375,2.35
2.738,14.425,2.35
2.739,14.4125,2.35
2.74,14.4,2.35
2.741,14.3875,2.35
2.742,14.3875,2.35
2.743,14.375,2.35
2.744,14.3625,2.3375
2.745,14.3625,2.35
2.746,14.35,2.35
2.747,14.35,2.35
2.748,14.35,2.35
2.749,14.35,2.3625
2.75,14.3375,2.3375
2.751,14.3375,2.3375
2.752,14.3375,2.3375
2.753,14.3375,2.3375
2.754,14.3375,2.3375
2.755,14.3375,2.3375
2.756,14.35,2.35
2.757,14.35,2.35
2.758,14.35,2.3375
2.759,14.3625,2.3375
2.76,14.3625,2.3375
2.761,14.375,2.3375
2.762,14.375,2.325
2.763,14.3875,2.325
2.764,14.4,2.3375
2.765,14.4125,2.3375
2.766,14.4125,2.3125
2.767,14.425,2.3125
2.768,14.4375,2.3125
2.769,14.45,2.3125
2.77,14.475,2.3125
2.771,14.4875,2.3125
2.772,14.5,2.3125
2.773,14.5125,2.3125
2.774,14.5375,2.3125
2.775,14.55,2.3
2.776,14.5625,2.2875
2.777,14.5875,2.2875
2.778,14.6,2.2875
2.779,14.625,2.2875
2.78,14.65,2.2875
2.781,14.675,2.3
2.782,14.7,2.2875
2.783,14.725,2.2875
2.784,14.7375,2.2625
2.785,14.7625,2.2625
2.786,14.8,2.275
2.787,14.825,2.2625
2.788,14.85,2.2625
2.789,14.875,2.2625
2.79,14.9,2.2625
2.791,14.9375,2.25
2.792,14.9625,2.25
2.793,15.0,2.25
2.794,15.025,2.2375
2.795,15.0625,2.2375
2.796,15.0875,2.225
2.797,15.125,2.2375
2.798,15.1625,2.2375
2.799,15.1875,2.225
2.8,15.225,2.2125
2.801,15.2625,2.2
2.802,15.3,2.2
2.803,15.3375,2.2
2.804,15.375,2.1875
2.805,15.4125,2.2
2.806,15.45,2.2
2.807,15.4875,2.1875
2.808,15.525,2.1625
2.809,15.5625,2.15
2.81,15.6,2.1375
2.811,15.65,2.1375
2.812,15.6875,2.1375
2.813,15.7375,2.1375
2.814,15.775,2.15
2.815,15.825,2.1625
2.816,15.8625,2.1125
2.817,15.9,2.1
2.818,15.95,2.1
2.819,16.0,2.1
2.82,16.0375,2.075
2.821,16.0875,2.075
2.822,16.1375,2.0875
2.823,16.175,2.0875
2.824,16.225,2.075
2.825,16.275,2.05
2.826,16.325,2.05
2.827,16.375,2.05
2.828,16.4125,2.025
2.829,16.4625,2.025
2.83,16.5125,2.025
2.831,16.5625,2.025
2.832,16.6125,2.025
2.833,16.6625,2.0
2.834,16.7125,1.9875
2.835,16.7625,1.9875
2.836,16.825,1.9875
2.837,16.875,1.975
2.838,16.925,1.975
2.839,16.975,1.975
2.84,17.025,1.975
2.841,17.0875,1.9625
2.842,17.1375,1.9375
2.843,17.1875,1.9375
2.844,17.2375,1.925
2.845,17.3,1.925
2.846,17.35,1.925
2.847,17.4125,1.925
2.848,17.4625,1.925
2.849,17.5125,1.9125
2.85,17.575,1.9
2.851,17.625,1.8875
2.852,17.6875,1.8875
2.853,17.7375,1.875
2.854,17.7875,1.8625
2.855,17.85,1.8625
2.856,17.9,1.8625
2.857,17.9625,1.8625
2.858,18.025,1.85
2.859,18.075,1.8375
2.86,18.1375,1.8375
2.861,18.1875,1.825
2.862,18.25,1.825
2.863,18.3,1.8125
2.864,18.3625,1.825
2.865,18.4125,1.8125
2.866,18.475,1.8
2.867,18.5375,1.8
2.868,18.5875,1.775
2.869,18.65,1.775
2.87,18.7125,1.7875
2.871,18.7625,1.7625
2.872,18.825,1.775
2.873,18.875,1.7625
2.874,18.9375,1.75
2.875,19.0,1.75
2.876,19.0625,1.75
2.877,19.1125,1.7375
2.878,19.175,1.7375
2.879,19.2375,1.725
2.88,19.2875,1.7125
2.881,19.35,1.725
2.882,19.4125,1.7125
2.883,19.475,1.7125
2.884,19.525,1.6875
2.885,19.5875,1.6875
2.886,19.65,1.6875
2.887,19.7,1.6625
2.888,19.7625,1.675
2.889,19.825,1.675
2.89,19.875,1.6625
2.891,19.9375,1.65
2.892,20.0,1.65
2.893,20.0625,1.65
2.894,20.1125,1.6375
2.895,20.175,1.6375
2.896,20.225,1.6125
2.897,20.2875,1.625
2.898,20.3375,1.6125
2.899,20.4,1.6125
2.9,20.4625,1.6
2.901,20.525,1.6
2.902,20.575,1.5875
2.903,20.6375,1.5875
2.904,20.7,1.5875
2.905,20.75,1.575
2.906,20.8125,1.5875
2.907,20.875,1.575
2.908,20.925,1.55
2.909,20.9875,1.55
2.91,21.0375,1.5375
2.911,21.1,1.5375
2.912,21.15,1.525
2.913,21.2125,1.525
2.914,21.275,1.525
2.915,21.325,1.525
2.916,21.375,1.5
2.917,21.4375,1.5
2.918,21.4875,1.4875
2.919,21.5375,1.475
2.92,21.6,1.475
2.921,21.65,1.4625
2.922,21.7125,1.475
2.923,21.7625,1.4625
2.924,21.825,1.4625
2.925,21.875,0.0375
2.926,21.925,0.0375
2.927,21.975,0.0375
2.928,22.0375,0.0625
2.929,22.0875,0.0625
2.93,22.1375,0.0625
2.931,22.1875,0.0625
2.932,22.25,0.075
2.933,22.3,1.4125
2.934,22.35,1.4
2.935,22.4,1.3875
2.936,22.45,1.3875
2.937,22.5,1.375
2.938,22.55,1.375
2.939,22.6,1.375
2.94,22.65,1.375
2.941,22.7,1.3625
2.942,22.75,1.3625
2.943,22.7875,1.3375
2.944,22.8375,1.3375
2.945,22.8875,1.3375
2.946,22.9375,1.3375
2.947,22.975,1.325
2.948,23.025,1.325
2.949,23.075,1.325
2.95,23.1125,1.3125
2.951,23.1625,1.3125
2.952,23.2,1.3
2.953,23.25,1.3
2.954,23.2875,1.2875
2.955,23.3375,1.3
2.956,23.375,1.3
2.957,23.425,1.3
2.958,23.4625,1.2875
2.959,23.5,1.2875
2.96,23.5375,1.275
2.961,23.575,1.2625
2.962,23.6125,1.2625
2.963,23.65,1.2625
2.964,23.6875,1.2625
2.965,23.725,1.2625
2.966,23.7625,1.2625
2.967,23.8,1.25
2.968,23.8375,1.2625
2.969,23.8625,1.25
2.97,23.9,1.25
2.971,23.925,1.2375
2.972,23.9625,1.2375
2.973,23.9875,1.2375
2.974,24.025,1.2375
2.975,24.05,1.225
2.976,24.075,1.225
2.977,24.1,1.225
2.978,24.125,1.2125
2.979,24.15,1.2125
2.98,24.175,1.2125
2.981,24.2,1.2125
2.982,24.225,1.225
2.983,24.2375,1.2
2.984,24.2625,1.2
2.985,24.2875,1.2125
2.986,24.3,1.2
2.987,24.325,1.2
2.988,24.3375,1.2
2.989,24.35,1.2
2.99,24.375,1.2
2.991,24.3875,1.2
2.992,24.4,1.1875
2.993,24.4125,1.1875
2.994,24.425,1.1875
2.995,24.4375,1.1875
2.996,24.45,1.1875
2.997,24.4625,1.1875
2.998,24.4625,1.1875
2.999,24.475,1.1875
3.0,24.4875,1.2
3.001,24.4875,1.1875
3.002,24.4875,1.175
3.003,24.5,1.1875
3.004,24.5,1.1875
3.005,24.5,1.1875
3.006,24.5,1.1875
3.007,24.5,1.1875
3.008,24.5,1.1875
3.009,24.5,1.1875
3.01,24.5,1.1875
3.011,24.5,1.1875
3.012,24.5,1.2
3.013,24.4875,1.1875
3.014,24.4875,1.2
3.015,24.4875,1.2125
3.016,24.475,1.2
3.017,24.4625,1.1875
3.018,24.4625,1.2
3.019,24.45,1.1875
3.02,24.4375,1.1875
3.021,24.425,1.1875
3.022,24.4125,1.2
3.023,24.4,1.2125
3.024,24.3875,1.2
3.025,24.375,1.2
3.026,24.3625,1.2
3.027,24.35,1.2
3.028,24.325,1.2
3.029,24.3125,1.2
3.03,24.3,1.2125
3.031,24.275,1.2125
3.032,24.2625,1.225
3.033,24.2375,1.2125
3.034,24.225,1.225
3.035,24.2,1.2125
3.036,24.175,1.2125
3.037,24.15,1.2125
3.038,24.1375,1.225
3.039,24.1125,1.225
3.04,24.0875,1.2375
3.041,24.0625,1.2375
3.042,24.0375,1.2375
3.043,24.0125,1.2375
3.044,23.9875,1.2375
3.045,23.95,1.2375
3.046,23.925,1.2375
3.047,23.9,1.25
3.048,23.8625,1.25
3.049,23.8375,1.25
3.05,23.8,1.25
3.051,23.775,1.25
3.052,23.7375,1.25
3.053,23.7125,1.2625
3.054,23.675,1.2625
3.055,23.6375,1.2625
3.056,23.6,1.2625
3.057,23.575,1.2875
3.058,23.5375,1.275
3.059,23.5,1.275
3.06,23.4625,1.275
3.061,23.425,1.2875
3.062,23.3875,1.2875
3.063,23.35,1.2875
3.064,23.3125,1.3
3.065,23.275,1.3125
3.066,23.225,1.3
3.067,23.1875,1.3
3.068,23.15,1.3
3.069,23.1125,1.3
3.07,23.0625,1.3125
3.071,23.025,1.3125
3.072,22.9875,1.325
3.073,22.9375,1.325
3.074,22.9,1.3375
3.075,22.85,1.325
3.076,22.8125,1.3375
3.077,22.7625,1.3375
3.078,22.725,1.35
3.079,22.675,1.35
3.08,22.625,1.3375
3.081,22.5875,1.3625
3.082,22.5375,1.3625
3.083,22.4875,1.35
3.084,22.4375,1.35
3.085,22.4,1.3625
3.086,22.35,1.375
3.087,22.3,1.375
3.088,22.25,1.375
3.089,22.2,1.375
3.09,22.1625,1.4
3.091,22.1125,1.4
3.092,22.0625,1.4
3.093,22.0125,1.4
3.094,21.9625,1.4
3.095,21.9125,1.4125
3.096,21.8625,1.4125
3.097,21.8125,0.0625
3.098,21.7625,0.05
3.099,21.7,0.05
3.1,21.65,0.05
3.101,21.6,0.05
3.102,21.55,0.05
3.103,21.5,0.0375
3.104,21.45,0.0375
3.105,21.4,0.0375
3.106,21.35,1.4625
3.107,21.3,1.4625
3.108,21.2375,1.45
3.109,21.1875,1.4625
3.11,21.1375,1.4625
3.111,21.0875,1.475
3.112,21.025,1.4625
3.113,20.975,1.475
3.114,20.925,1.4875
3.115,20.875,1.5
3.116,20.8125,1.4875
3.117,20.7625,1.4875
3.118,20.7125,1.5
3.119,20.6625,1.5
3.12,20.6,1.5
3.121,20.55,1.5125
3.122,20.5,1.5125
3.123,20.45,1.5375
3.124,20.3875,1.525
3.125,20.3375,1.525
3.126,20.2875,1.5375
3.127,20.2375,1.5375
3.128,20.175,1.5375
3.129,20.125,1.55
3.13,20.075,1.55
3.131,20.025,1.5875
3.132,19.9625,1.575
3.133,19.9125,1.5625
3.134,19.8625,1.575
3.135,19.8,1.575
3.136,19.75,1.5875
3.137,19.7,1.5875
3.138,19.65,1.6
3.139,19.5875,1.6
3.14,19.5375,1.6125
3.141,19.4875,1.6125
3.142,19.4375,1.6125
3.143,19.375,1.6
3.144,19.325,1.6125
3.145,19.275,1.6125
3.146,19.2125,1.6125
3.147,19.175,1.6375
3.148,19.1125,1.6375
3.149,19.0625,1.6375
3.15,19.0125,1.6375
3.151,18.95,1.6375
3.152,18.9,1.6375
3.153,18.85,1.65
3.154,18.8,1.6625
3.155,18.75,1.6625
3.156,18.6875,1.6625
3.157,18.6375,1.675
3.158,18.5875,1.675
3.159,18.5375,1.675
3.16,18.475,1.675
3.161,18.425,1.6875
3.162,18.375,1.6875
3.163,18.325,1.7
3.164,18.275,1.725
3.165,18.225,1.725
3.166,18.1625,1.7125
3.167,18.1125,1.7125
3.168,18.0625,1.725
3.169,18.0125,1.725
3.17,17.9625,1.725
3.171,17.9125,1.7375
3.172,17.8625,1.75
3.173,17.8125,1.7625
3.174,17.7625,1.7625
3.175,17.7125,1.7625
3.176,17.6625,1.7625
3.177,17.6125,1.7625
3.178,17.5625,1.7625
3.179,17.5125,1.775
3.18,17.475,1.7875
3.181,17.425,1.8
3.182,17.375,1.8125
3.183,17.325,1.8
3.184,17.275,1.8
3.185,17.2375,1.8125
3.186,17.1875,1.8125
3.187,17.1375,1.8125
3.188,17.1,1.825
3.189,17.05,1.8375
3.19,17.0125,1.85
3.191,16.9625,1.8375
3.192,16.9125,1.8375
3.193,16.875,1.85
3.194,16.8375,1.85
3.195,16.7875,1.85
3.196,16.75,1.8625
3.197,16.7125,1.875
3.198,16.6625,1.8875
3.199,16.625,1.8875
3.2,16.5875,1.875
3.201,16.55,1.8875
3.202,16.5125,1.9
3.203,16.475,1.9
3.204,16.4375,1.9
3.205,16.4,1.9125
3.206,16.3625,1.925
3.207,16.325,1.925
3.208,16.2875,1.925
3.209,16.25,1.9125
3.21,16.225,1.925
3.211,16.1875,1.9375
3.212,16.15,1.9375
3.213,16.125,1.9375
3.214,16.0875,1.9625
3.215,16.0625,1.975
3.216,16.025,1.95
