time_s,position_cm,theta_raw_cm
2.139,17.325,1.9
2.14,17.3,1.875
2.141,17.2875,1.8875
2.142,17.2625,1.875
2.143,17.2375,1.875
2.144,17.225,1.875
2.145,17.2125,1.8875
2.146,17.1875,1.9
2.147,17.175,1.9125
2.148,17.1625,1.9
2.149,17.15,1.9
2.15,17.1375,1.9125
2.151,17.125,1.9125
2.152,17.1125,1.9125
2.153,17.1,1.9125
2.154,17.0875,1.925
2.155,17.075,1.9375
2.156,17.0625,1.9375
2.157,17.05,1.925
2.158,17.05,1.925
2.159,17.0375,1.925
2.16,17.025,1.925
2.161,17.025,1.9375
2.162,17.0125,1.925
2.163,17.0125,1.95
2.164,17.0,1.95
2.165,17.0,1.9375
2.166,17.0,1.95
2.167,16.9875,1.925
2.168,16.9875,1.9375
2.169,16.9875,1.95
2.17,16.9875,1.9375
2.171,16.9875,1.95
2.172,16.975,1.95
2.173,16.9875,1.9625
2.174,16.9875,1.95
2.175,16.9875,1.95
2.176,16.9875,1.95
2.177,16.9875,1.95
2.178,17.0,1.9625
2.179,17.0,1.95
2.18,17.0,1.975
2.181,17.0,1.9625
2.182,17.0125,1.95
2.183,17.025,1.9625
2.184,17.025,1.95
2.185,17.0375,1.9625
2.186,17.0375,1.95
2.187,17.05,1.9625
2.188,17.0625,1.975
2.189,17.0625,1.975
2.19,17.075,1.95
2.191,17.0875,1.95
2.192,17.1,1.9625
2.193,17.1125,1.95
2.194,17.125,1.9625
2.195,17.1375,1.95
2.196,17.15,1.9625
2.197,17.1625,1.975
2.198,17.1875,1.9625
2.199,17.2,1.9625
2.2,17.2125,1.9625
2.201,17.2375,1.9625
2.202,17.25,1.9625
2.203,17.2625,1.9625
2.204,17.2875,1.9625
2.205,17.3,1.975
2.206,17.325,1.9625
2.207,17.35,1.9625
2.208,17.3625,1.95
2.209,17.3875,1.95
2.21,17.4125,1.9625
2.211,17.425,1.95
2.212,17.45,1.95
2.213,17.475,1.9625
2.214,17.5,1.9625
2.215,17.525,1.95
2.216,17.55,1.95
2.217,17.575,1.95
2.218,17.6,1.95
2.219,17.625,1.9375
2.22,17.65,1.95
2.221,17.675,1.95
2.222,17.7,1.95
2.223,17.7375,1.95
2.224,17.7625,1.9375
2.225,17.7875,1.9375
2.226,17.8125,1.925
2.227,17.85,1.925
2.228,17.875,1.925
2.229,17.9125,1.9375
2.23,17.9375,1.9375
2.231,17.975,1.9375
2.232,18.0,1.9125
2.233,18.0375,1.925
2.234,18.0625,1.9
2.235,18.1,1.9125
2.236,18.1375,1.9125
2.237,18.1625,1.9
2.238,18.2,1.9125
2.239,18.2375,1.925
2.24,18.275,1.9
2.241,18.3,1.8875
2.242,18.3375,1.8875
2.243,18.375,1.8875
2.244,18.4125,1.8875
2.245,18.45,1.8875
2.246,18.4875,1.9
2.247,18.525,1.8875
2.248,18.5625,1.875
2.249,18.6,1.875
2.25,18.6375,1.875
2.251,18.675,1.8625
2.252,18.7125,1.8625
2.253,18.75,1.8625
2.254,18.8,1.8625
2.255,18.8375,1.8625
2.256,18.875,1.8625
2.257,18.9125,1.85
2.258,18.95,1.8375
2.259,19.0,1.8375
2.26,19.0375,1.8375
2.261,19.075,1.825
2.262,19.125,1.8375
2.263,19.1625,1.8375
2.264,19.2,1.8375
2.265,19.25,1.825
2.266,19.2875,1.825
2.267,19.325,1.8125
2.268,19.375,1.825
2.269,19.4125,1.8
2.27,19.4625,1.8
2.271,19.5,1.8
2.272,19.55,1.8125
2.273,19.5875,1.7875
2.274,19.6375,1.8
2.275,19.675,1.7875
2.276,19.725,1.7875
2.277,19.7625,1.775
2.278,19.8125,1.775
2.279,19.85,1.775
2.28,19.9,1.7875
2.281,19.95,1.7875
2.282,19.9875,1.7625
2.283,20.0375,1.7625
2.284,20.075,1.75
2.285,20.125,1.75
2.286,20.175,1.75
2.287,20.2125,1.75
2.288,20.2625,1.75
2.289,20.3125,1.75
2.29,20.35,1.7375
2.291,20.4,1.725
2.292,20.4375,1.725
2.293,20.4875,1.725
2.294,20.5375,1.725
2.295,20.5875,1.725
2.296,20.625,1.7125
2.297,20.675,1.725
2.298,20.725,1.7125
2.299,20.7625,1.7
2.3,20.8125,1.7
2.301,20.8625,1.7
2.302,20.9,1.6875
2.303,20.95,1.7
2.304,21.0,1.6875
2.305,21.0375,1.6875
2.306,21.0875,1.6875
2.307,21.1375,1.675
2.308,21.175,1.6625
2.309,21.225,1.6625
2.31,21.275,1.675
2.311,21.3125,1.6625
2.312,21.3625,1.6625
2.313,21.4125,1.6625
2.314,21.45,1.65
2.315,21.5,1.65
2.316,21.5375,1.6375
2.317,21.5875,1.6375
2.318,21.625,1.625
2.319,21.675,1.6375
2.32,21.725,1.6375
2.321,21.7625,1.6375
2.322,21.8125,1.6375
2.323,21.85,1.625
2.324,21.9,1.625
2.325,21.9375,1.6125
2.326,21.9875,1.625
2.327,22.025,1.6
2.328,22.075,1.6125
2.329,22.1125,1.6125
2.33,22.15,1.6
2.331,22.2,1.6125
2.332,22.2375,1.5875
2.333,22.2875,1.6
2.334,22.325,1.5875
2.335,22.3625,1.5875
2.336,22.4,1.5875
2.337,22.45,1.5875
2.338,22.4875,1.5875
2.339,22.525,1.5875
2.34,22.5625,1.575
2.341,22.6,1.575
2.342,22.6375,1.5625
2.343,22.6875,1.575
2.344,22.725,1.575
2.345,22.7625,1.5625
2.346,22.8,1.575
2.347,22.8375,1.5625
2.348,22.875,1.55
2.349,22.9125,1.55
2.35,22.95,1.55
2.351,22.9875,1.55
2.352,23.0125,1.5375
2.353,23.05,1.5375
2.354,23.0875,1.5375
2.355,23.125,1.55
2.356,23.1625,1.5375
2.357,23.1875,1.5375
2.358,23.225,1.5375
2.359,23.2625,1.5375
2.36,23.2875,1.525
2.361,23.325,1.525
2.362,23.35,1.525
2.363,23.3875,1.525
2.364,23.4125,1.525
2.365,23.45,1.525
2.366,23.475,1.5125
2.367,23.5,1.5125
2.368,23.5375,1.5125
2.369,23.5625,1.5125
2.37,23.5875,1.5
2.371,23.6125,1.5
2.372,23.65,1.525
2.373,23.675,1.5125
2.374,23.7,1.5
2.375,23.725,1.5125
2.376,23.75,1.5
2.377,23.775,1.5
2.378,23.7875,1.4875
2.379,23.8125,1.4875
2.38,23.8375,1.5
2.381,23.8625,1.5
2.382,23.8875,1.5
2.383,23.9,1.4875
2.384,23.925,1.4875
2.385,23.9375,1.4875
2.386,23.9625,1.4875
2.387,23.975,1.475
2.388,24.0,1.4875
2.389,24.0125,1.4875
2.39,24.0375,1.4875
2.391,24.05,1.4875
2.392,24.0625,1.475
2.393,24.075,1.475
2.394,24.1,1.4875
2.395,24.1125,1.4875
2.396,24.125,1.4875
2.397,24.1375,1.5
2.398,24.15,1.4875
2.399,24.1625,1.4875
2.4,24.1625,1.475
2.401,24.175,1.475
2.402,24.1875,1.4875
2.403,24.2,1.4875
2.404,24.2,1.475
2.405,24.2125,1.4875
2.406,24.225,1.4875
2.407,24.225,1.475
2.408,24.225,1.475
2.409,24.2375,1.475
2.41,24.2375,1.475
2.411,24.25,1.4875
2.412,24.25,1.4875
2.413,24.25,1.4875
2.414,24.25,1.4875
2.415,24.25,1.475
2.416,24.25,1.475
2.417,24.25,1.475
2.418,24.25,1.475
2.419,24.25,1.475
2.42,24.25,1.475
2.421,24.25,1.4875
2.422,24.25,1.5
2.423,24.2375,1.475
2.424,24.2375,1.475
2.425,24.2375,1.4875
2.426,24.225,1.475
2.427,24.225,1.475
2.428,24.2125,1.475
2.429,24.2125,1.4875
2.43,24.2,1.4875
2.431,24.2,1.4875
2.432,24.1875,1.4875
2.433,24.175,1.475
2.434,24.175,1.4875
2.435,24.1625,1.4875
2.436,24.15,1.4875
2.437,24.1375,1.4875
2.438,24.125,1.5
2.439,24.1125,1.5
2.44,24.1,1.4875
2.441,24.0875,1.4875
2.442,24.075,1.4875
2.443,24.0625,1.4875
2.444,24.05,1.5
2.445,24.025,1.4875
2.446,24.0125,1.5
2.447,24.0,1.5125
2.448,23.9875,1.5125
2.449,23.9625,1.4875
2.45,23.95,1.5
2.451,23.9375,1.5125
2.452,23.9125,1.5
2.453,23.9,1.5125
2.454,23.875,1.5125
2.455,23.85,1.5125
2.456,23.8375,1.525
2.457,23.8125,1.5125
2.458,23.7875,1.5
2.459,23.775,1.5125
2.46,23.75,1.5125
2.461,23.725,1.5125
2.462,23.7,1.5125
2.463,23.675,1.525
2.464,23.6625,1.5375
2.465,23.625,1.525
2.466,23.6125,1.525
2.467,23.5875,1.5375
2.468,23.5625,1.5375
2.469,23.525,1.525
2.47,23.5,1.525
2.471,23.475,1.5375
2.472,23.45,1.5375
2.473,23.425,1.55
2.474,23.4,1.5375
2.475,23.375,1.55
2.476,23.3375,1.5375
2.477,23.3125,1.55
2.478,23.2875,1.55
2.479,23.25,1.55
2.48,23.225,1.5625
2.481,23.2,1.5625
2.482,23.1625,1.55
2.483,23.1375,1.5625
2.484,23.1,1.55
2.485,23.075,1.5625
2.486,23.0375,1.5625
2.487,23.0125,1.575
2.488,22.975,1.575
2.489,22.95,1.5875
2.49,22.9125,1.575
2.491,22.875,1.5625
2.492,22.85,1.5875
2.493,22.8125,1.575
2.494,22.775,1.575
2.495,22.7375,1.575
2.496,22.7125,1.6
2.497,22.675,1.6
2.498,22.6375,1.5875
2.499,22.6,1.5875
2.5,22.5625,1.5875
2.501,22.525,1.5875
2.502,22.4875,1.6
2.503,22.4625,1.6
2.504,22.4125,1.6
2.505,22.3875,1.625
2.506,22.35,1.6125
2.507,22.3125,1.6125
2.508,22.275,1.6125
2.509,22.2375,1.6125
2.51,22.2,1.625
2.511,22.1625,1.625
2.512,22.125,1.625
2.513,22.0875,1.6375
2.514,22.05,1.6375
2.515,22.0,1.625
2.516,21.9625,1.625
2.517,21.925,1.6375
2.518,21.8875,1.6375
2.519,21.85,1.6375
2.52,21.8125,1.65
2.521,21.775,1.6625
2.522,21.7375,1.6625
2.523,21.6875,1.65
2.524,21.65,1.65
2.525,21.6125,1.6625
2.526,21.575,1.6625
2.527,21.5375,1.675
2.528,21.4875,1.6625
2.529,21.45,1.675
2.53,21.4125,1.6875
2.531,21.3625,1.675
2.532,21.325,1.675
2.533,21.2875,1.6875
2.534,21.25,1.6875
2.535,21.2125,1.7
2.536,21.1625,1.6875
2.537,21.125,1.7
2.538,21.0875,1.7125
2.539,21.0375,1.7
2.54,21.0,1.7
2.541,20.9625,1.7
2.542,20.9125,1.7
2.543,20.875,1.7125
2.544,20.8375,1.7125
2.545,20.8,1.725
2.546,20.7625,1.7375
2.547,20.7125,1.7375
2.548,20.675,1.725
2.549,20.6375,1.7375
2.55,20.6,1.7375
2.551,20.55,1.725
2.552,20.5125,1.7375
2.553,20.475,1.75
2.554,20.425,1.7375
2.555,20.3875,1.75
2.556,20.35,1.75
2.557,20.3125,1.75
2.558,20.275,1.75
2.559,20.2375,1.7625
2.56,20.1875,1.75
2.561,20.15,1.7625
2.562,20.1125,1.7625
2.563,20.075,1.775
2.564,20.0375,1.775
2.565,20.0,1.775
2.566,19.9625,1.7875
2.567,19.925,1.7875
2.568,19.875,1.775
2.569,19.8375,1.7875
2.57,19.8,1.7875
2.571,19.7625,1.8
2.572,19.725,1.8125
2.573,19.6875,1.8
2.574,19.65,1.8
2.575,19.6125,1.8
2.576,19.575,1.8
2.577,19.5375,1.8125
2.578,19.5,1.8125
2.579,19.475,1.825
2.58,19.4375,1.8375
2.581,19.4,1.8375
2.582,19.3625,1.825
2.583,19.325,1.825
2.584,19.2875,1.825
2.585,19.2625,1.8375
2.586,19.225,1.8375
2.587,19.1875,1.8375
2.588,19.1625,1.85
2.589,19.125,1.8625
2.59,19.0875,1.85
2.591,19.0625,1.8625
2.592,19.025,1.85
2.593,18.9875,1.85
2.594,18.9625,1.8625
2.595,18.925,1.8625
2.596,18.9,1.8625
2.597,18.8625,1.8875
2.598,18.8375,1.8625
2.599,18.8,1.8625
2.6,18.775,1.8625
2.601,18.75,1.8625
2.602,18.7125,1.875
2.603,18.6875,1.8625
2.604,18.6625,1.8875
2.605,18.6375,1.9
2.606,18.6,1.8875
2.607,18.575,1.875
2.608,18.55,1.875
2.609,18.525,1.8875
2.61,18.5,1.8875
2.611,18.475,1.8875
2.612,18.45,1.8875
2.613,18.425,1.9125
2.614,18.4,1.9125
2.615,18.375,1.8875
2.616,18.35,1.8875
2.617,18.325,1.8875
2.618,18.3,1.8875
2.619,18.2875,1.9
2.62,18.2625,1.9
2.621,18.2375,1.9125
2.622,18.225,1.9375
2.623,18.2,1.9125
2.624,18.175,1.9
2.625,18.1625,1.9125
2.626,18.1375,1.9
2.627,18.125,1.9
2.628,18.1125,1.9125
2.629,18.0875,1.9125
2.63,18.075,1.9375
2.631,18.05,1.9125
2.632,18.0375,1.9
2.633,18.025,1.9125
2.634,18.0125,1.9125
2.635,18.0,1.9125
2.636,17.975,1.9
2.637,17.9625,1.9125
2.638,17.95,1.925
2.639,17.9375,1.925
2.64,17.925,1.9
2.641,17.9125,1.9125
2.642,17.9125,1.925
2.643,17.9,1.9125
2.644,17.8875,1.9125
2.645,17.875,1.9125
2.646,17.875,1.9375
2.647,17.8625,1.9375
2.648,17.85,1.9125
2.649,17.85,1.925
2.65,17.8375,1.9125
2.651,17.8375,1.9125
2.652,17.825,1.9125
2.653,17.825,1.9125
2.654,17.8125,1.925
2.655,17.8125,1.925
2.656,17.8125,1.925
2.657,17.8125,1.9125
2.658,17.8,1.9
2.659,17.8,1.9125
2.66,17.8,1.9125
2.661,17.8,1.9125
2.662,17.8,1.9125
2.663,17.8,1.925
2.664,17.8,1.9375
2.665,17.8,1.9125
2.666,17.8,1.9
2.667,17.8,1.9
2.668,17.8,1.9
2.669,17.8125,1.9125
2.67,17.8125,1.9125
2.671,17.8125,1.9125
2.672,17.8125,1.925
2.673,17.825,1.9125
2.674,17.825,1.9
2.675,17.825,1.9
2.676,17.8375,1.9
2.677,17.8375,1.8875
2.678,17.85,1.9
2.679,17.85,1.8875
2.68,17.8625,1.9125
2.681,17.875,1.9
2.682,17.875,1.8875
2.683,17.8875,1.8875
2.684,17.9,1.8875
2.685,17.9125,1.8875
2.686,17.9125,1.8875
2.687,17.925,1.875
2.688,17.9375,1.9
2.689,17.95,1.8875
2.69,17.9625,1.875
2.691,17.975,1.875
2.692,17.9875,1.875
2.693,18.0,1.875
2.694,18.0125,1.875
2.695,18.025,1.8625
2.696,18.0375,1.875
2.697,18.0625,1.8875
2.698,18.075,1.875
2.699,18.0875,1.8625
2.7,18.1,1.8625
2.701,18.125,1.8625
2.702,18.1375,1.85
2.703,18.15,1.85
2.704,18.175,1.8625
2.705,18.1875,1.8625
2.706,18.2125,1.8625
2.707,18.225,1.8375
2.708,18.25,1.85
2.709,18.2625,1.8375
2.71,18.2875,1.85
2.711,18.3,1.825
2.712,18.325,1.825
2.713,18.35,1.8375
2.714,18.3625,1.8375
2.715,18.3875,1.825
2.716,18.4125,1.825
2.717,18.4375,1.825
2.718,18.45,1.8125
2.719,18.475,1.8125
2.72,18.5,1.8125
2.721,18.525,1.8125
2.722,18.55,1.8125
2.723,18.575,1.8125
2.724,18.6,1.8
2.725,18.625,1.8
2.726,18.65,1.8
2.727,18.675,1.7875
2.728,18.7,1.7875
2.729,18.725,1.8
2.73,18.75,1.7875
2.731,18.775,1.7875
2.732,18.8,1.775
2.733,18.825,1.775
2.734,18.8625,1.775
2.735,18.8875,1.775
2.736,18.9125,1.7625
2.737,18.9375,1.7625
2.738,18.975,1.775
2.739,19.0,1.775
2.74,19.025,1.75
2.741,19.0625,1.7625
2.742,19.0875,1.75
2.743,19.1125,1.75
2.744,19.15,1.75
2.745,19.175,1.7375
2.746,19.2125,1.75
2.747,19.2375,1.75
2.748,19.275,1.7375
2.749,19.3,1.725
2.75,19.325,1.7125
2.751,19.3625,1.7125
2.752,19.3875,1.7125
2.753,19.425,1.7125
2.754,19.4625,1.725
2.755,19.4875,1.7125
2.756,19.525,1.7125
2.757,19.55,1.7
2.758,19.5875,1.7
2.759,19.625,1.7
2.76,19.65,1.6875
2.761,19.6875,1.6875
2.762,19.725,1.6875
2.763,19.75,1.6875
2.764,19.7875,1.6875
2.765,19.825,1.675
2.766,19.85,1.6625
2.767,19.8875,1.6625
2.768,19.925,1.6625
2.769,19.9625,1.6625
2.77,19.9875,1.65
2.771,20.025,1.65
2.772,20.0625,1.6625
2.773,20.1,1.6625
2.774,20.125,1.6375
2.775,20.1625,1.6375
2.776,20.2,1.6375
2.777,20.225,1.625
2.778,20.2625,1.6125
2.779,20.3,1.625
2.78,20.3375,1.625
2.781,20.375,1.625
2.782,20.4125,1.6125
2.783,20.4375,1.6
2.784,20.475,1.6
2.785,20.5125,1.6
2.786,20.55,1.6
2.787,20.5875,1.6
2.788,20.625,1.6
2.789,20.65,1.6
2.79,20.6875,1.5875
2.791,20.725,1.5875
2.792,20.7625,1.5875
2.793,20.7875,1.5625
2.794,20.825,1.5625
2.795,20.8625,1.5625
2.796,20.9,1.5625
2.797,20.9375,1.575
2.798,20.9625,1.55
2.799,21.0,1.55
2.8,21.0375,1.55
2.801,21.075,1.55
2.802,21.1125,1.55
2.803,21.1375,1.525
2.804,21.175,1.525
2.805,21.2125,1.55
2.806,21.25,1.5375
2.807,21.275,1.5125
2.808,21.3125,1.5125
2.809,21.35,1.5125
2.81,21.375,1.5
2.811,21.4125,1.5
2.812,21.4375,1.4875
2.813,21.475,1.5
2.814,21.5125,1.5
2.815,21.5375,1.475
2.816,21.575,1.475
2.817,21.6125,1.4875
2.818,21.6375,1.475
2.819,21.675,1.475
2.82,21.7,1.4625
2.821,21.7375,1.475
2.822,21.775,1.475
2.823,21.8,0.0375
2.824,21.8375,0.0375
2.825,21.8625,0.025
2.826,21.9,0.0375
2.827,21.925,0.0375
2.828,21.9625,0.05
2.829,21.9875,0.0375
2.83,22.0125,0.025
2.831,22.05,0.05
2.832,22.075,0.0625
2.833,22.1,0.05
2.834,22.1375,0.0625
2.835,22.1625,0.0625
2.836,22.1875,0.0625
2.837,22.225,1.425
2.838,22.25,0.075
2.839,22.275,0.0625
2.84,22.3,1.4
2.841,22.325,1.4
2.842,22.35,1.4
2.843,22.3875,1.4125
2.844,22.4125,1.4
2.845,22.4375,1.4
2.846,22.4625,1.4
2.847,22.4875,1.4
2.848,22.5125,1.4
2.849,22.5375,1.3875
2.85,22.5625,1.3875
2.851,22.5875,1.3875
2.852,22.6125,1.3875
2.853,22.625,1.375
2.854,22.65,1.375
2.855,22.675,1.375
2.856,22.7,1.375
2.857,22.7125,1.3625
2.858,22.7375,1.3625
2.859,22.7625,1.3625
2.86,22.7875,1.3625
2.861,22.8,1.3625
2.862,22.825,1.3625
2.863,22.8375,1.3625
2.864,22.8625,1.3625
2.865,22.875,1.35
2.866,22.9,1.35
2.867,22.9125,1.3375
2.868,22.9375,1.35
2.869,22.95,1.3375
2.87,22.9625,1.3375
2.871,22.9875,1.35
2.872,23.0,1.35
2.873,23.0125,1.3375
2.874,23.025,1.3375
2.875,23.05,1.35
2.876,23.0625,1.3375
2.877,23.075,1.3375
2.878,23.0875,1.3375
2.879,23.1,1.3375
2.88,23.1125,1.35
2.881,23.125,1.3375
2.882,23.1375,1.3375
2.883,23.1375,1.325
2.884,23.15,1.325
2.885,23.1625,1.325
2.886,23.175,1.325
2.887,23.1875,1.3375
2.888,23.1875,1.325
2.889,23.2,1.3375
2.89,23.2,1.3125
2.891,23.2125,1.325
2.892,23.225,1.325
2.893,23.225,1.3125
2.894,23.2375,1.325
2.895,23.2375,1.325
2.896,23.2375,1.325
2.897,23.25,1.325
2.898,23.25,1.325
2.899,23.25,1.3125
2.9,23.2625,1.325
2.901,23.2625,1.325
2.902,23.2625,1.3125
2.903,23.2625,1.3125
2.904,23.2625,1.3125
2.905,23.2625,1.3125
2.906,23.2625,1.3125
2.907,23.2625,1.3125
2.908,23.2625,1.3125
2.909,23.2625,1.3125
2.91,23.2625,1.3125
2.911,23.2625,1.3125
2.912,23.2625,1.3125
2.913,23.2625,1.325
2.914,23.25,1.325
2.915,23.25,1.3125
2.916,23.25,1.325
2.917,23.2375,1.3125
2.918,23.2375,1.3125
2.919,23.2375,1.325
2.92,23.225,1.3125
2.921,23.225,1.3375
2.922,23.2125,1.325
2.923,23.2125,1.325
2.924,23.2,1.325
2.925,23.1875,1.3125
2.926,23.1875,1.325
2.927,23.175,1.325
2.928,23.1625,1.3125
2.929,23.1625,1.3375
2.93,23.15,1.3375
2.931,23.1375,1.3375
2.932,23.125,1.325
2.933,23.125,1.3375
2.934,23.1125,1.3375
2.935,23.1,1.3375
2.936,23.0875,1.3375
2.937,23.075,1.3375
2.938,23.0625,1.35
2.939,23.05,1.35
2.94,23.0375,1.35
2.941,23.0125,1.3375
2.942,23.0,1.3375
2.943,22.9875,1.35
2.944,22.975,1.35
2.945,22.9625,1.35
2.946,22.9375,1.35
2.947,22.925,1.3625
2.948,22.9125,1.35
2.949,22.9,1.3625
2.95,22.875,1.35
2.951,22.8625,1.35
2.952,22.8375,1.35
2.953,22.825,1.3625
2.954,22.8,1.3625
2.955,22.7875,1.375
2.956,22.775,1.3875
2.957,22.75,1.3625
2.958,22.725,1.3625
2.959,22.7125,1.375
2.96,22.6875,1.3625
2.961,22.675,1.375
2.962,22.65,1.375
2.963,22.625,1.3875
2.964,22.6,1.3875
2.965,22.5875,1.3875
2.966,22.5625,1.3875
2.967,22.5375,1.3875
2.968,22.5125,1.3875
2.969,22.5,1.4
2.97,22.475,1.4
2.971,22.45,1.4
2.972,22.425,0.0625
2.973,22.4,0.0625
2.974,22.375,1.4
2.975,22.35,0.075
2.976,22.325,1.4
2.977,22.3,0.0625
2.978,22.2875,0.0625
2.979,22.2625,0.0625
2.98,22.2375,0.05
2.981,22.2,0.0375
2.982,22.175,0.05
2.983,22.15,0.0375
2.984,22.125,0.05
2.985,22.1,0.05
2.986,22.075,0.025
2.987,22.05,0.0375
2.988,22.025,0.0375
2.989,22.0,1.4625
2.99,21.975,0.0375
2.991,21.9375,0.0375
2.992,21.9125,1.45
2.993,21.8875,1.45
2.994,21.8625,1.4625
2.995,21.8375,1.4625
2.996,21.8,1.4625
2.997,21.775,1.475
2.998,21.75,1.475
2.999,21.7125,1.475
3.0,21.6875,1.475
3.001,21.6625,1.4875
3.002,21.6375,1.4875
3.003,21.6,1.4875
3.004,21.575,1.4875
3.005,21.55,1.5125
3.006,21.5125,1.5
3.007,21.4875,1.5
3.008,21.4625,1.5
3.009,21.425,1.5
3.01,21.4,1.5125
3.011,21.375,1.525
3.012,21.3375,1.5125
3.013,21.3125,1.5375
3.014,21.275,1.5375
3.015,21.25,1.525
3.016,21.225,1.5375
3.017,21.1875,1.5375
3.018,21.1625,1.5375
3.019,21.125,1.5375
3.02,21.1,1.5375
3.021,21.075,1.5625
3.022,21.0375,1.5625
3.023,21.0125,1.5625
3.024,20.975,1.5625
3.025,20.95,1.5625
3.026,20.9125,1.5625
3.027,20.8875,1.5625
3.028,20.8625,1.575
3.029,20.825,1.575
3.03,20.8,1.5875
3.031,20.7625,1.5875
3.032,20.7375,1.5875
3.033,20.7,1.575
3.034,20.675,1.5875
3.035,20.65,1.6
3.036,20.6125,1.6
3.037,20.5875,1.6
3.038,20.55,1.6125
3.039,20.525,1.6125
3.04,20.4875,1.6125
3.041,20.4625,1.6125
3.042,20.425,1.6125
3.043,20.4,1.6125
3.044,20.3625,1.6125
3.045,20.3375,1.6125
3.046,20.3125,1.625
3.047,20.275,1.6375
3.048,20.25,1.6375
3.049,20.225,1.6375
3.05,20.1875,1.6375
3.051,20.1625,1.6375
3.052,20.125,1.6375
3.053,20.1,1.6375
3.054,20.075,1.65
3.055,20.0375,1.6625
3.056,20.0125,1.6625
3.057,19.9875,1.6625
3.058,19.95,1.6625
3.059,19.925,1.6625
3.06,19.9,1.6625
3.061,19.875,1.675
3.062,19.8375,1.6625
3.063,19.8125,1.6875
3.064,19.7875,1.7
3.065,19.7625,1.6875
3.066,19.725,1.6875
3.067,19.7,1.6875
3.068,19.675,1.7
3.069,19.65,1.6875
3.07,19.625,1.7
3.071,19.5875,1.7
3.072,19.5625,1.7125
3.073,19.5375,1.7125
3.074,19.5125,1.7125
3.075,19.4875,1.7125
3.076,19.4625,1.7125
3.077,19.4375,1.7125
3.078,19.4125,1.725
3.079,19.3875,1.725
3.08,19.3625,1.725
3.081,19.3375,1.7375
3.082,19.3125,1.7375
3.083,19.2875,1.7375
3.084,19.2625,1.7375
3.085,19.2375,1.7375
3.086,19.2125,1.7375
3.087,19.2,1.75
3.088,19.175,1.7625
3.089,19.15,1.7625
3.09,19.125,1.75
3.091,19.1,1.75
3.092,19.0875,1.75
3.093,19.0625,1.7625
3.094,19.0375,1.7625
3.095,19.025,1.7625
3.096,19.0,1.7625
3.097,18.975,1.7625
3.098,18.9625,1.775
3.099,18.9375,1.7625
3.1,18.925,1.775
3.101,18.9,1.775
3.102,18.8875,1.775
3.103,18.8625,1.775
3.104,18.85,1.7875
3.105,18.825,1.775
3.106,18.8125,1.7875
3.107,18.8,1.7875
3.108,18.775,1.7875
3.109,18.7625,1.7875
3.11,18.75,1.7875
3.111,18.7375,1.8
3.112,18.7125,1.7875
3.113,18.7,1.8125
3.114,18.6875,1.8125
3.115,18.675,1.8
3.116,18.6625,1.8
3.117,18.65,1.8
3.118,18.6375,1.8125
3.119,18.625,1.8
3.12,18.6125,1.8125
3.121,18.6,1.825
3.122,18.5875,1.825
3.123,18.575,1.8125
3.124,18.5625,1.8125
3.125,18.5625,1.825
3.126,18.55,1.825
3.127,18.5375,1.8125
3.128,18.525,1.8125
3.129,18.525,1.825
3.13,18.5125,1.8375
3.131,18.5125,1.85
3.132,18.5,1.825
3.133,18.4875,1.825
3.134,18.4875,1.8375
3.135,18.475,1.825
3.136,18.475,1.8375
3.137,18.475,1.8375
3.138,18.4625,1.85
3.139,18.4625,1.85
3.14,18.4625,1.85
3.141,18.45,1.8375
3.142,18.45,1.8375
3.143,18.45,1.8375
3.144,18.45,1.85
3.145,18.4375,1.8375
3.146,18.4375,1.85
3.147,18.4375,1.8625
3.148,18.4375,1.85
3.149,18.4375,1.85
3.15,18.4375,1.85
3.151,18.4375,1.85
3.152,18.4375,1.85
3.153,18.4375,1.85
3.154,18.4375,1.85
3.155,18.45,1.875
3.156,18.45,1.8625
3.157,18.45,1.85
3.158,18.45,1.85
3.159,18.4625,1.8625
3.16,18.4625,1.8625
3.161,18.4625,1.85
3.162,18.475,1.8625
3.163,18.475,1.875
3.164,18.475,1.8625
3.165,18.4875,1.8625
3.166,18.4875,1.85
3.167,18.5,1.8625
3.168,18.5,1.85
3.169,18.5125,1.8625
3.17,18.525,1.8625
3.171,18.525,1.8625
3.172,18.5375,1.875
3.173,18.5375,1.8625
3.174,18.55,1.8625
3.175,18.5625,1.8625
3.176,18.575,1.8625
3.177,18.575,1.8625
3.178,18.5875,1.85
3.179,18.6,1.8625
3.18,18.6125,1.875
3.181,18.625,1.875
3.182,18.6375,1.8625
3.183,18.65,1.8625
3.184,18.6625,1.8625
3.185,18.675,1.85
3.186,18.6875,1.8625
3.187,18.7,1.8625
3.188,18.7125,1.875
3.189,18.725,1.8625
3.19,18.7375,1.85
3.191,18.75,1.85
3.192,18.7625,1.85
3.193,18.775,1.85
3.194,18.8,1.8625
3.195,18.8125,1.85
3.196,18.825,1.8625
3.197,18.8375,1.8625
3.198,18.85,1.85
3.199,18.875,1.85
3.2,18.8875,1.85
3.201,18.9,1.8375
3.202,18.925,1.8375
3.203,18.9375,1.8375
3.204,18.9625,1.85
3.205,18.975,1.85
3.206,18.9875,1.8375
3.207,19.0125,1.8375
3.208,19.025,1.8375
3.209,19.05,1.8375
3.21,19.0625,1.825
3.211,19.0875,1.825
